marca,modelo,emplacados,acumulado_anual,data
CAOA_CHERY,ARRIZO_6,54,950,11/2/2023
AUDI,A3_SEDAN,33,598,11/2/2023
AUDI,A5,57,517,11/2/2023
HONDA,CIVIC,13,456,11/2/2023
HYUNDAI,IONIQ,31,259,11/2/2023
BYD,SEAL,81,183,11/2/2023
BMW,420I,19,109,11/2/2023
JAC,E-J7,4,82,11/2/2023
MBENZ,CLA45,0,81,11/2/2023
BMW,218I,1,66,11/2/2023
MBENZ,CLA35,13,59,11/2/2023
KIA,CERATO,0,16,11/2/2023
TESLA,MODEL_3,0,16,11/2/2023
MBENZ,CLASSE_A,0,6,11/2/2023
GM,IMPALA,0,2,11/2/2023
VW,SANTANA,0,2,11/2/2023
BMW,430I,1,1,11/2/2023
BMW,320I,256,3984,11/2/2023
MBENZ,CLASSE_C,12,665,11/2/2023
BMW,330E,20,553,11/2/2023
PORSCHE,PANAMERA,78,453,11/2/2023
AUDI,A4,25,296,11/2/2023
MBENZ,CLA250,1,222,11/2/2023
BMW,I4,15,146,11/2/2023
BMW,530E,9,87,11/2/2023
LEXUS,ES300,6,72,11/2/2023
BYD,HAN,2,72,11/2/2023
HONDA,ACCORD,10,52,11/2/2023
AUDI,E_TRON_GT,0,42,11/2/2023
VW,PARATI,0,2,11/2/2023
VW,SPACE_FOX,0,1,11/2/2023
AUDI,RS6_AVANT,4,36,11/2/2023
VW,QUANTUM,2,3,11/2/2023
GM,CARAVAN,0,1,11/2/2023
GM,BOLT,0,44,11/2/2023
FIAT,DOBLO,0,3,11/2/2023
HONDA,FIT,0,3,11/2/2023
NISSAN,LIVINA,0,1,11/2/2023
RENAULT,KANGOO,0,1,11/2/2023
GM,SPIN,1630,18500,11/2/2023
BYD,D1,0,318,11/2/2023
KIA,CARNIVAL,1,24,11/2/2023
CHRYSLER,PACIFICA,1,16,11/2/2023
PORSCHE,911,108,939,11/2/2023
FORD,MUSTANG,24,344,11/2/2023
PORSCHE,TAYCAN,32,279,11/2/2023
PORSCHE,BOXSTER,26,269,11/2/2023
BMW,M3,17,259,11/2/2023
PORSCHE,CAYMAN,20,204,11/2/2023
JAGUAR,F-TYPE,10,93,11/2/2023
GM,CORVETTE,5,64,11/2/2023
BMW,M2,27,46,11/2/2023
VW,T_CROSS,6525,64650,11/2/2023
GM,TRACKER,5899,59877,11/2/2023
HYUNDAI,CRETA,6989,57240,11/2/2023
JEEP,COMPASS,5751,55171,11/2/2023
VW,NIVUS,4421,46457,11/2/2023
NISSAN,KICKS,4189,45958,11/2/2023
JEEP,RENEGADE,4236,44157,11/2/2023
HONDA,HR-V,3924,43853,11/2/2023
FIAT,PULSE,4719,41271,11/2/2023
TOYOTA,COROLLA_CROSS,2648,37681,11/2/2023
FIAT,FASTBACK,3709,36455,11/2/2023
RENAULT,DUSTER,3295,23331,11/2/2023
JEEP,COMMANDER,1736,18690,11/2/2023
VW,TAOS,1863,14225,11/2/2023
TOYOTA,HILUX_SW4,1544,14084,11/2/2023
CAOA_CHERY,TIGGO_5X,2433,12175,11/2/2023
GWM,HAVAL_H6,1295,8619,11/2/2023
CAOA_CHERY,TIGGO_8,1057,8390,11/2/2023
BYD,SONG_PLUS,1523,5787,11/2/2023
CAOA_CHERY,TIGGO_7,600,5673,11/2/2023
VOLVO,XC60,228,3837,11/2/2023
GM,EQUINOX,350,3707,11/2/2023
BMW,X1,382,3543,11/2/2023
CITROEN,C4_CACTUS,232,3414,11/2/2023
MITSUBISHI,ECLIPSE_CROSS,539,3334,11/2/2023
AUDI,Q5,193,1858,11/2/2023
MITSUBISHI,PAJERO,163,1830,11/2/2023
PEUGEOT,2008,109,1614,11/2/2023
GM,TRAILBLAZER,137,1570,11/2/2023
AUDI,Q3,204,1486,11/2/2023
VOLVO,XC40,207,1486,11/2/2023
LAND_ROVER,DISCOVERY,120,1471,11/2/2023
PORSCHE,CAYENNE,35,1430,11/2/2023
BYD,YUAN_PLUS,286,1281,11/2/2023
PORSCHE,MACAN,98,1205,11/2/2023
FORD,TERRITORY,43,1125,11/2/2023
VOLVO,XC90,130,1069,11/2/2023
BMW,X4,148,1050,11/2/2023
BMW,X5,177,1040,11/2/2023
FORD,BRONCO,170,1017,11/2/2023
FIAT,MOBI,7395,73428,12/2/2023
RENAULT,KWID,8104,63316,12/2/2023
VW,GOL,8,6165,12/2/2023
FIAT,UNO,5,37,12/2/2023
FIAT,PALIO,0,7,12/2/2023
VW,UP,0,6,12/2/2023
TOYOTA,ETIOS_HB,0,1,12/2/2023
VW,POLO,17999,111242,12/2/2023
GM,ONIX,10839,102043,12/2/2023
HYUNDAI,HB20,9627,88905,12/2/2023
FIAT,ARGO,5218,66717,12/2/2023
PEUGEOT,208,2636,28629,12/2/2023
CITROEN,C3,2020,26578,12/2/2023
TOYOTA,YARIS_HB,2762,23339,12/2/2023
HONDA,CITY_HATCH,813,10802,12/2/2023
RENAULT,SANDERO,758,7860,12/2/2023
BYD,DOLPHIN,2248,6806,12/2/2023
MINI,COOPER,66,788,12/2/2023
GWM,ORA_03,711,775,12/2/2023
GM,CRUZE_HB,52,432,12/2/2023
AUDI,A3,36,397,12/2/2023
NISSAN,LEAF,151,370,12/2/2023
MBENZ,CLASSE_A,6,63,12/2/2023
TOYOTA,COROLLA_GR,0,61,12/2/2023
HONDA,CIVIC_TYPE-R,4,51,12/2/2023
FIAT,CRONOS,6332,50755,12/2/2023
HYUNDAI,HB20S,3035,30281,12/2/2023
RENAULT,LOGAN,415,4559,12/2/2023
VW,VOYAGE,1,2074,12/2/2023
FIAT,SIENA,1,22,12/2/2023
GM,PRISMA,3,6,12/2/2023
TOYOTA,ETIOS_SEDAN,0,4,12/2/2023
FORD,KA_SEDAN,0,3,12/2/2023
CAOA_CHERY,CELER_SEDAN,0,2,12/2/2023
FORD,FIESTA_SEDAN,0,1,12/2/2023
GM,ONIX_PLUS,6375,74887,12/2/2023
VW,VIRTUS,3629,27094,12/2/2023
TOYOTA,YARIS_SEDAN,2702,20571,12/2/2023
HONDA,CITY,931,11841,12/2/2023
NISSAN,VERSA,1024,8858,12/2/2023
CAOA_CHERY,ARRIZO_5,0,3,12/2/2023
TOYOTA,COROLLA,4050,42923,12/2/2023
NISSAN,SENTRA,384,4146,12/2/2023
VW,JETTA,278,2230,12/2/2023
GM,CRUZE_SEDAN,175,1278,12/2/2023
BYD,SEAL,857,1040,12/2/2023
CAOA_CHERY,ARRIZO_6,19,969,12/2/2023
AUDI,A3_SEDAN,75,673,12/2/2023
AUDI,A5,40,559,12/2/2023
HONDA,CIVIC,19,475,12/2/2023
HYUNDAI,IONIQ,1,260,12/2/2023
BMW,420I,22,131,12/2/2023
MBENZ,CLA45,4,85,12/2/2023
JAC,E-J7,1,83,12/2/2023
BMW,218I,3,69,12/2/2023
MBENZ,CLA35,9,68,12/2/2023
KIA,CERATO,1,17,12/2/2023
TESLA,MODEL_3,0,16,12/2/2023
MBENZ,CLASSE_A,0,6,12/2/2023
BMW,430I,0,2,12/2/2023
LEXUS,IS_350,0,1,12/2/2023
MBENZ,CLASSE_C,0,1,12/2/2023
BMW,320I,434,4418,12/2/2023
MBENZ,CLASSE_C,200,865,12/2/2023
BMW,330E,15,568,12/2/2023
PORSCHE,PANAMERA,56,509,12/2/2023
AUDI,A4,53,348,12/2/2023
MBENZ,CLA250,0,222,12/2/2023
BMW,I4,9,155,12/2/2023
HONDA,ACCORD,52,104,12/2/2023
BMW,530E,9,96,12/2/2023
LEXUS,ES300,11,83,12/2/2023
BYD,HAN,6,78,12/2/2023
MBENZ,CLA200,45,76,12/2/2023
AUDI,RS6_AVANT,6,42,12/2/2023
GM,BOLT,2,46,12/2/2023
HONDA,FIT,3,6,12/2/2023
FIAT,DOBLO,0,3,12/2/2023
NISSAN,LIVINA,0,1,12/2/2023
RENAULT,KANGOO,0,1,12/2/2023
GM,SPIN,1814,20314,12/2/2023
BYD,D1,5,323,12/2/2023
KIA,CARNIVAL,0,25,12/2/2023
CHRYSLER,PACIFICA,1,18,12/2/2023
PORSCHE,911,126,1053,12/2/2023
FORD,MUSTANG,20,343,12/2/2023
PORSCHE,BOXSTER,57,326,12/2/2023
PORSCHE,TAYCAN,43,322,12/2/2023
BMW,M3,9,268,12/2/2023
PORSCHE,CAYMAN,17,221,12/2/2023
JAGUAR,F-TYPE,5,98,12/2/2023
BMW,M2,17,63,12/2/2023
GM,CORVETTE,4,59,12/2/2023
VW,T_CROSS,7792,72440,12/2/2023
GM,TRACKER,6769,66643,12/2/2023
HYUNDAI,CRETA,8579,65817,12/2/2023
JEEP,COMPASS,3937,59106,12/2/2023
VW,NIVUS,5646,52103,12/2/2023
NISSAN,KICKS,4820,50778,12/2/2023
HONDA,HR-V,4201,48054,12/2/2023
JEEP,RENEGADE,3234,47389,12/2/2023
FIAT,PULSE,4537,45808,12/2/2023
TOYOTA,COROLLA_CROSS,4389,42070,12/2/2023
FIAT,FASTBACK,3949,40402,12/2/2023
RENAULT,DUSTER,3175,26506,12/2/2023
JEEP,COMMANDER,1185,19874,12/2/2023
TOYOTA,HILUX_SW4,1922,16006,12/2/2023
VW,TAOS,1761,15986,12/2/2023
CAOA_CHERY,TIGGO_5X,2225,14400,12/2/2023
GWM,HAVAL_H6,2085,10704,12/2/2023
CAOA_CHERY,TIGGO_8,1155,9545,12/2/2023
BYD,SONG_PLUS,1883,7669,12/2/2023
CAOA_CHERY,TIGGO_7,676,6349,12/2/2023
VOLVO,XC60,499,4335,12/2/2023
GM,EQUINOX,360,4067,12/2/2023
MITSUBISHI,ECLIPSE_CROSS,655,3989,12/2/2023
BMW,X1,440,3983,12/2/2023
CITROEN,C4_CACTUS,260,3674,12/2/2023
AUDI,Q5,317,2175,12/2/2023
MITSUBISHI,PAJERO,240,2070,12/2/2023
VOLVO,XC40,316,1802,12/2/2023
BYD,YUAN_PLUS,475,1756,12/2/2023
PEUGEOT,2008,114,1728,12/2/2023
AUDI,Q3,241,1727,12/2/2023
LAND_ROVER,DISCOVERY,243,1714,12/2/2023
GM,TRAILBLAZER,89,1659,12/2/2023
PORSCHE,CAYENNE,35,1465,12/2/2023
FORD,TERRITORY,198,1323,12/2/2023
PORSCHE,MACAN,103,1308,12/2/2023
BMW,X5,227,1267,12/2/2023
VOLVO,XC90,134,1203,12/2/2023
BMW,X4,137,1187,12/2/2023
FORD,BRONCO,141,1156,12/2/2023
FIAT,MOBI,7258,72756,12/2/2022
VW,GOL,9166,72606,12/2/2022
RENAULT,KWID,5083,57388,12/2/2022
FIAT,UNO,6,784,12/2/2022
VW,FUSCA,5,61,12/2/2022
VW,UP,0,16,12/2/2022
TOYOTA,ETIOS_HB,2,9,12/2/2022
FIAT,PALIO,2,5,12/2/2022
CAOA_CHERY,QQ,0,5,12/2/2022
HYUNDAI,HB20,6970,96255,12/2/2022
GM,ONIX,9511,85252,12/2/2022
FIAT,ARGO,6737,64016,12/2/2022
PEUGEOT,208,1787,29918,12/2/2022
TOYOTA,YARIS_HB,3221,26614,12/2/2022
HONDA,CITY_HATCH,1507,16115,12/2/2022
CITROEN,C3,3271,10834,12/2/2022
RENAULT,SANDERO,1365,10673,12/2/2022
VW,POLO,2887,8193,12/2/2022
CAOA_CHERY,ICAR,3,785,12/2/2022
MINI,COOPER,82,750,12/2/2022
JAC,E-JS1,20,610,12/2/2022
GM,CRUZE_HB,68,1399,12/2/2022
NISSAN,LEAF,6,347,12/2/2022
AUDI,A3,7,161,12/2/2022
BMW,I3,37,157,12/2/2022
BMW,118i,15,96,12/2/2022
MBENZ,CLASSE_A,5,58,12/2/2022
FIAT,CRONOS,4598,41680,12/2/2022
VW,VOYAGE,4002,35928,12/2/2022
HYUNDAI,HB20S,2920,25497,12/2/2022
RENAULT,LOGAN,916,10320,12/2/2022
FIAT,SIENA,4,4141,12/2/2022
FORD,KA_SEDAN,2,9,12/2/2022
GM,PRISMA,0,9,12/2/2022
NISSAN,VERSA,1,6,12/2/2022
TOYOTA,ETIOS_SEDAN,0,6,12/2/2022
GM,CLASSIC,0,3,12/2/2022
GM,ONIX_PLUS,8030,75243,12/2/2022
HONDA,CITY,1324,22132,12/2/2022
TOYOTA,YARIS_SEDAN,2004,15783,12/2/2022
NISSAN,VERSA,481,5656,12/2/2022
VW,VIRTUS,796,5626,12/2/2022
GM,COBALT,0,26,12/2/2022
TOYOTA,COROLLA,4330,42887,12/2/2022
GM,CRUZE_SEDAN,181,8517,12/2/2022
HONDA,CIVIC,5,1996,12/2/2022
CAOA_CHERY,ARRIZO_6,108,1456,12/2/2022
VW,JETTA,31,548,12/2/2022
AUDI,A3_SEDAN,84,480,12/2/2022
AUDI,A5,76,345,12/2/2022
KIA,CERATO,10,339,12/2/2022
HYUNDAI,IONIQ,0,240,12/2/2022
BMW,420I,40,146,12/2/2022
MBENZ,CLA45,22,80,12/2/2022
MBENZ,CLA35,4,78,12/2/2022
BMW,218I,11,59,12/2/2022
MBENZ,CLASSE_A,2,57,12/2/2022
JAC,E-J7,6,50,12/2/2022
BMW,M440I,1,10,12/2/2022
BMW,M235I,0,7,12/2/2022
CITROEN,C4L,0,7,12/2/2022
MBENZ,CLASSE_C,0,3,12/2/2022
BMW,430I,0,2,12/2/2022
FORD,FUSION,0,2,12/2/2022
BMW,320I,745,4909,12/2/2022
MBENZ,CLASSE_C,107,1092,12/2/2022
BMW,330E,67,609,12/2/2022
MBENZ,CLA250,50,458,12/2/2022
AUDI,A4,99,283,12/2/2022
PORSCHE,PANAMERA,24,227,12/2/2022
BMW,530E,17,126,12/2/2022
MBENZ,CLASSE_E,1,55,12/2/2022
AUDI,E_TRON_GT,5,50,12/2/2022
LEXUS,ES300,5,30,12/2/2022
BMW,M340I,0,29,12/2/2022
TESLA,MODEL_S,0,25,12/2/2022
FIAT,PALIO_WEEKEND,0,3,12/2/2022
FORD,BELINA,0,2,12/2/2022
VW,SPACE_FOX,0,2,12/2/2022
VW,PARATI,0,1,12/2/2022
AUDI,RS6_AVANT,11,37,12/2/2022
AUDI,RS4_AVANT,0,4,12/2/2022
GM,CARAVAN,0,1,12/2/2022
FIAT,DOBLO,0,314,12/2/2022
HONDA,FIT,0,231,12/2/2022
GM,BOLT,2,10,12/2/2022
FIAT,IDEA,0,1,12/2/2022
GM,SPIN,2432,17816,12/2/2022
KIA,CARNIVAL,16,346,12/2/2022
BYD,D1,7,20,12/2/2022
CHRYSLER,PACIFICA,0,12,12/2/2022
PORSCHE,911,50,614,12/2/2022
FORD,MUSTANG,10,330,12/2/2022
PORSCHE,TAYCAN,8,241,12/2/2022
BMW,M3,30,178,12/2/2022
GM,CORVETTE,4,82,12/2/2022
PORSCHE,BOXSTER,0,82,12/2/2022
JAGUAR,F-TYPE,13,74,12/2/2022
GM,CAMARO,3,53,12/2/2022
PORSCHE,CAYMAN,4,45,12/2/2022
GM,TRACKER,8283,70806,12/2/2022
VW,T_CROSS,6182,65341,12/2/2022
JEEP,COMPASS,6092,63564,12/2/2022
HYUNDAI,CRETA,6572,62651,12/2/2022
JEEP,RENEGADE,5420,51398,12/2/2022
FIAT,PULSE,4019,50522,12/2/2022
TOYOTA,COROLLA_CROSS,3894,42506,12/2/2022
VW,NIVUS,4756,39463,12/2/2022
NISSAN,KICKS,3667,38983,12/2/2022
RENAULT,DUSTER,2268,22690,12/2/2022
JEEP,COMMANDER,2281,22355,12/2/2022
CITROEN,C4_CACTUS,758,18450,12/2/2022
HONDA,HR-V,3198,15404,12/2/2022
TOYOTA,HILUX_SW4,1380,13718,12/2/2022
VW,TAOS,1495,11737,12/2/2022
CAOA_CHERY,TIGGO_8,715,10439,12/2/2022
FIAT,FASTBACK,3411,9889,12/2/2022
CAOA_CHERY,TIGGO_5X,689,9653,12/2/2022
CAOA_CHERY,TIGGO_7,880,8876,12/2/2022
PEUGEOT,2008,240,5176,12/2/2022
MITSUBISHI,ECLIPSE_CROSS,284,3725,12/2/2022
CAOA_CHERY,TIGGO_3X,40,3656,12/2/2022
BMW,X1,28,3479,12/2/2022
GM,TRAILBLAZER,296,3208,12/2/2022
RENAULT,CAPTUR,75,3007,12/2/2022
HYUNDAI,TUCSON,21,2239,12/2/2022
MITSUBISHI,PAJERO,349,1956,12/2/2022
VOLVO,XC40,309,1915,12/2/2022
VOLVO,XC60,312,1882,12/2/2022
GM,EQUINOX,356,1768,12/2/2022
AUDI,Q3,269,1623,12/2/2022
FORD,BRONCO,94,1583,12/2/2022
AUDI,Q5,219,1575,12/2/2022
LAND_ROVER,DISCOVERY,83,1418,12/2/2022
BMW,X3,33,1112,12/2/2022
MITSUBISHI,OUTLANDER,8,1087,12/2/2022
PORSCHE,MACAN,87,1084,12/2/2022
TOYOTA,RAV4,111,1084,12/2/2022
BMW,X5,45,1005,12/2/2022
FORD,TERRITORY,52,978,12/2/2022
FIAT,MOBI,8724,65498,11/2/2022
VW,GOL,7320,63441,11/2/2022
RENAULT,KWID,6182,52306,11/2/2022
FIAT,UNO,5,778,11/2/2022
VW,FUSCA,4,56,11/2/2022
VW,UP,1,16,11/2/2022
TOYOTA,ETIOS_HB,0,7,11/2/2022
CAOA_CHERY,QQ,0,5,11/2/2022
GM,CHEVETTE,0,4,11/2/2022
HYUNDAI,HB20,9457,89286,11/2/2022
GM,ONIX,7393,75741,11/2/2022
FIAT,ARGO,7737,57281,11/2/2022
PEUGEOT,208,3978,28132,11/2/2022
TOYOTA,YARIS_HB,2365,23394,11/2/2022
HONDA,CITY_HATCH,1381,14608,11/2/2022
RENAULT,SANDERO,1341,9308,11/2/2022
CITROEN,C3,3191,7564,11/2/2022
VW,POLO,2152,5306,11/2/2022
CAOA_CHERY,ICAR,13,782,11/2/2022
MINI,COOPER,83,668,11/2/2022
JAC,E-JS1,37,590,11/2/2022
GM,CRUZE_HB,78,1331,11/2/2022
NISSAN,LEAF,63,341,11/2/2022
AUDI,A3,0,154,11/2/2022
BMW,I3,10,120,11/2/2022
BMW,118i,12,81,11/2/2022
MBENZ,CLASSE_A,2,53,11/2/2022
FIAT,CRONOS,6575,37082,11/2/2022
VW,VOYAGE,4677,31926,11/2/2022
HYUNDAI,HB20S,1412,22577,11/2/2022
RENAULT,LOGAN,1206,9404,11/2/2022
FIAT,SIENA,6,4137,11/2/2022
GM,PRISMA,0,9,11/2/2022
FORD,KA_SEDAN,1,7,11/2/2022
TOYOTA,ETIOS_SEDAN,0,6,11/2/2022
NISSAN,VERSA,0,5,11/2/2022
GM,CLASSIC,0,3,11/2/2022
GM,ONIX_PLUS,8035,67213,11/2/2022
HONDA,CITY,1147,20808,11/2/2022
TOYOTA,YARIS_SEDAN,1615,13779,11/2/2022
NISSAN,VERSA,131,5175,11/2/2022
VW,VIRTUS,600,4830,11/2/2022
GM,COBALT,2,26,11/2/2022
TOYOTA,COROLLA,3656,38557,11/2/2022
GM,CRUZE_SEDAN,371,8336,11/2/2022
HONDA,CIVIC,1,1991,11/2/2022
CAOA_CHERY,ARRIZO_6,71,1348,11/2/2022
VW,JETTA,65,517,11/2/2022
AUDI,A3_SEDAN,6,396,11/2/2022
KIA,CERATO,12,329,11/2/2022
AUDI,A5,25,268,11/2/2022
HYUNDAI,IONIQ,0,240,11/2/2022
BMW,420I,14,106,11/2/2022
MBENZ,CLA35,3,74,11/2/2022
MBENZ,CLA45,6,58,11/2/2022
MBENZ,CLASSE_A,2,55,11/2/2022
BMW,218I,10,48,11/2/2022
JAC,E-J7,7,44,11/2/2022
BMW,M440I,0,9,11/2/2022
BMW,M235I,0,7,11/2/2022
CITROEN,C4L,0,7,11/2/2022
MBENZ,CLASSE_C,0,3,11/2/2022
BMW,430I,0,2,11/2/2022
FORD,FUSION,0,2,11/2/2022
BMW,320I,666,4164,11/2/2022
MBENZ,CLASSE_C,96,985,11/2/2022
BMW,330E,25,542,11/2/2022
MBENZ,CLA250,40,408,11/2/2022
PORSCHE,PANAMERA,14,203,11/2/2022
AUDI,A4,29,184,11/2/2022
BMW,530E,12,109,11/2/2022
MBENZ,CLASSE_E,1,54,11/2/2022
AUDI,E_TRON_GT,0,45,11/2/2022
BMW,M340I,1,29,11/2/2022
LEXUS,ES300,4,25,11/2/2022
TESLA,MODEL_S,0,25,11/2/2022
FIAT,PALIO_WEEKEND,0,3,11/2/2022
FORD,BELINA,0,2,11/2/2022
VW,SPACE_FOX,0,2,11/2/2022
VW,PARATI,0,1,11/2/2022
AUDI,RS6_AVANT,1,26,11/2/2022
AUDI,RS4_AVANT,0,4,11/2/2022
GM,CARAVAN,0,1,11/2/2022
FIAT,DOBLO,0,314,11/2/2022
HONDA,FIT,0,231,11/2/2022
GM,BOLT,0,8,11/2/2022
FIAT,IDEA,0,1,11/2/2022
GM,SPIN,1903,15383,11/2/2022
KIA,CARNIVAL,19,330,11/2/2022
BYD,D1,0,13,11/2/2022
CHRYSLER,PACIFICA,0,12,11/2/2022
PORSCHE,911,48,564,11/2/2022
FORD,MUSTANG,18,320,11/2/2022
PORSCHE,TAYCAN,7,233,11/2/2022
BMW,M3,8,148,11/2/2022
PORSCHE,BOXSTER,0,82,11/2/2022
GM,CORVETTE,5,78,11/2/2022
JAGUAR,F-TYPE,6,61,11/2/2022
GM,CAMARO,1,50,11/2/2022
PORSCHE,CAYMAN,1,41,11/2/2022
GM,TRACKER,7231,62524,11/2/2022
VW,T_CROSS,5174,59161,11/2/2022
JEEP,COMPASS,6409,57474,11/2/2022
HYUNDAI,CRETA,5269,56080,11/2/2022
FIAT,PULSE,3685,46499,11/2/2022
JEEP,RENEGADE,4474,45981,11/2/2022
TOYOTA,COROLLA_CROSS,3402,38612,11/2/2022
NISSAN,KICKS,2607,35316,11/2/2022
VW,NIVUS,4859,34707,11/2/2022
RENAULT,DUSTER,2245,20422,11/2/2022
JEEP,COMMANDER,2422,20074,11/2/2022
CITROEN,C4_CACTUS,1004,17692,11/2/2022
TOYOTA,HILUX_SW4,1522,12339,11/2/2022
HONDA,HR-V,2904,12206,11/2/2022
VW,TAOS,1149,10242,11/2/2022
CAOA_CHERY,TIGGO_8,776,9724,11/2/2022
CAOA_CHERY,TIGGO_5X,1177,8965,11/2/2022
CAOA_CHERY,TIGGO_7,672,7996,11/2/2022
FIAT,FASTBACK,3190,6480,11/2/2022
PEUGEOT,2008,210,4936,11/2/2022
CAOA_CHERY,TIGGO_3X,37,3616,11/2/2022
BMW,X1,74,3451,11/2/2022
MITSUBISHI,ECLIPSE_CROSS,476,3441,11/2/2022
RENAULT,CAPTUR,49,2932,11/2/2022
GM,TRAILBLAZER,337,2914,11/2/2022
HYUNDAI,TUCSON,20,2218,11/2/2022
MITSUBISHI,PAJERO,186,1607,11/2/2022
VOLVO,XC40,257,1606,11/2/2022
VOLVO,XC60,109,1570,11/2/2022
FORD,BRONCO,145,1489,11/2/2022
GM,EQUINOX,288,1412,11/2/2022
AUDI,Q5,97,1356,11/2/2022
AUDI,Q3,213,1354,11/2/2022
LAND_ROVER,DISCOVERY,54,1335,11/2/2022
MITSUBISHI,Outlander,1,1079,11/2/2022
BMW,X3,40,1078,11/2/2022
PORSCHE,MACAN,73,997,11/2/2022
TOYOTA,RAV4,109,973,11/2/2022
BMW,X5,10,960,11/2/2022
FORD,TERRITORY,54,926,11/2/2022
FIAT,MOBI,6741,56774,10/2/2022
VW,GOL,3099,56121,10/2/2022
RENAULT,KWID,6041,46124,10/2/2022
FIAT,UNO,10,773,10/2/2022
VW,FUSCA,6,52,10/2/2022
VW,UP,0,15,10/2/2022
TOYOTA,ETIOS_HB,0,7,10/2/2022
CAOA_CHERY,QQ,0,5,10/2/2022
GM,CHEVETTE,0,4,10/2/2022
HYUNDAI,HB20,9084,79829,10/2/2022
GM,ONIX,7768,68349,10/2/2022
FIAT,ARGO,6628,49544,10/2/2022
PEUGEOT,208,1232,24154,10/2/2022
TOYOTA,YARIS_HB,2254,21029,10/2/2022
HONDA,CITY_HATCH,1322,13227,10/2/2022
RENAULT,SANDERO,588,7968,10/2/2022
CITROEN,C3,2620,4373,10/2/2022
VW,POLO,740,3154,10/2/2022
CAOA_CHERY,ICAR,41,769,10/2/2022
MINI,COOPER,57,585,10/2/2022
JAC,E-JS1,27,553,10/2/2022
GM,CRUZE_HB,107,1253,10/2/2022
NISSAN,LEAF,9,278,10/2/2022
AUDI,A3,1,154,10/2/2022
BMW,I3,11,110,10/2/2022
BMW,118i,18,69,10/2/2022
MBENZ,CLASSE_A,6,51,10/2/2022
FIAT,CRONOS,3716,30507,10/2/2022
VW,VOYAGE,4229,27249,10/2/2022
HYUNDAI,HB20S,2155,21165,10/2/2022
RENAULT,LOGAN,689,8198,10/2/2022
FIAT,SIENA,7,4131,10/2/2022
GM,PRISMA,0,9,10/2/2022
FORD,KA_SEDAN,0,6,10/2/2022
TOYOTA,ETIOS_SEDAN,1,6,10/2/2022
NISSAN,VERSA,0,5,10/2/2022
GM,CLASSIC,0,3,10/2/2022
GM,ONIX_PLUS,7354,59178,10/2/2022
HONDA,CITY,1137,19662,10/2/2022
TOYOTA,YARIS_SEDAN,1456,12164,10/2/2022
NISSAN,VERSA,77,5044,10/2/2022
VW,VIRTUS,382,4230,10/2/2022
GM,COBALT,0,24,10/2/2022
TOYOTA,COROLLA,3286,34901,10/2/2022
GM,CRUZE_SEDAN,413,7965,10/2/2022
HONDA,CIVIC,2,1990,10/2/2022
CAOA_CHERY,ARRIZO_6,31,1277,10/2/2022
VW,JETTA,37,452,10/2/2022
AUDI,A3_SEDAN,10,390,10/2/2022
KIA,CERATO,14,317,10/2/2022
AUDI,A5,25,243,10/2/2022
HYUNDAI,IONIQ,2,240,10/2/2022
BMW,420I,12,92,10/2/2022
MBENZ,CLA35,10,71,10/2/2022
MBENZ,CLASSE_A,2,53,10/2/2022
MBENZ,CLA45,2,52,10/2/2022
BMW,218I,10,38,10/2/2022
JAC,E-J7,9,37,10/2/2022
BMW,M440I,0,9,10/2/2022
BMW,M235I,0,7,10/2/2022
CITROEN,C4L,0,7,10/2/2022
MBENZ,CLASSE_C,0,3,10/2/2022
BMW,430I,0,2,10/2/2022
FORD,FUSION,0,2,10/2/2022
BMW,320I,454,3499,10/2/2022
MBENZ,CLASSE_C,198,889,10/2/2022
BMW,330E,62,517,10/2/2022
MBENZ,CLA250,18,368,10/2/2022
PORSCHE,PANAMERA,13,189,10/2/2022
AUDI,A4,26,155,10/2/2022
BMW,530E,7,97,10/2/2022
MBENZ,CLASSE_E,7,53,10/2/2022
AUDI,E_TRON_GT,2,45,10/2/2022
BMW,M340I,0,28,10/2/2022
TESLA,MODEL_S,1,25,10/2/2022
LEXUS,ES300,3,21,10/2/2022
FIAT,PALIO_WEEKEND,0,3,10/2/2022
FORD,BELINA,0,2,10/2/2022
VW,SPACE_FOX,0,2,10/2/2022
VW,PARATI,0,1,10/2/2022
AUDI,RS6_AVANT,6,25,10/2/2022
AUDI,RS4_AVANT,0,4,10/2/2022
GM,CARAVAN,0,1,10/2/2022
FIAT,DOBLO,0,314,10/2/2022
HONDA,FIT,1,231,10/2/2022
GM,BOLT,4,8,10/2/2022
FIAT,IDEA,0,1,10/2/2022
GM,SPIN,1736,13480,10/2/2022
KIA,CARNIVAL,24,311,10/2/2022
BYD,D1,0,13,10/2/2022
CHRYSLER,PACIFICA,2,12,10/2/2022
PORSCHE,911,76,516,10/2/2022
FORD,MUSTANG,30,303,10/2/2022
PORSCHE,TAYCAN,3,226,10/2/2022
BMW,M3,17,140,10/2/2022
PORSCHE,BOXSTER,1,82,10/2/2022
GM,CORVETTE,5,73,10/2/2022
JAGUAR,F-TYPE,10,55,10/2/2022
GM,CAMARO,5,49,10/2/2022
PORSCHE,CAYMAN,0,40,10/2/2022
GM,TRACKER,8496,55294,10/2/2022
VW,T_CROSS,5590,53990,10/2/2022
JEEP,COMPASS,5307,51066,10/2/2022
